Name,Price,Price/KG,URL
BAKERS LIFE White Sourdough 500g,3.69,$0.74 per 100 g,https://www.aldi.com.au/product/000000000000400061
BAKERS LIFE Multigrain Sourdough 500g,3.69,$0.74 per 100 g,https://www.aldi.com.au/product/000000000000400063
BAKERS LIFE Pane Di Casa 680g,3.69,$0.54 per 100 g,https://www.aldi.com.au/product/000000000000400064
BAKERS LIFE Bakehouse Light Rye Bread 680g,3.69,$0.54 per 100 g,https://www.aldi.com.au/product/000000000000400367
THE CAKE STALL Mini Vanilla Cupcakes 12 Pack 240g,6.29,$2.62 per 100 g,https://www.aldi.com.au/product/000000000000400724
BAKERS LIFE Mini White Wraps 8 Pack 360g,2.19,$0.61 per 100 g,https://www.aldi.com.au/product/000000000000400758
BAKERS LIFE Mini Wholegrain Wraps 8 Pack 360g,2.19,$0.61 per 100 g,https://www.aldi.com.au/product/000000000000400759
BAKERS LIFE The Best White Sandwich Bread 700g,3.79,$0.54 per 100 g,https://www.aldi.com.au/product/000000000000401174
BAKERS LIFE The Best Wholemeal Sandwich Bread 700g,3.79,$0.54 per 100 g,https://www.aldi.com.au/product/000000000000401175
VIVA Viva White High Fibre Vitamins & Minerals Sandwich 700g,2.99,$0.43 per 100 g,https://www.aldi.com.au/product/000000000000401291
VIVA Viva Wholemeal High Fibre Vitamins & Minerals Sandwich 700g,2.99,$0.43 per 100 g,https://www.aldi.com.au/product/000000000000401292
THE CAKE STALL Light Fruit Cake 465g,3.79,$0.82 per 100 g,https://www.aldi.com.au/product/000000000000401486
BAKERS LIFE Raisin Toast 520g,2.99,$0.58 per 100 g,https://www.aldi.com.au/product/000000000000402039
BAKERS LIFE Bakehouse Traditional White Bread 700g,3.69,$0.53 per 100 g,https://www.aldi.com.au/product/000000000000402046
BAKERS LIFE Bakehouse Mixed Grain Bread 800g,3.69,$0.46 per 100 g,https://www.aldi.com.au/product/000000000000402048
BAKERS LIFE Lower Carb Higher Protein Bread 600g,5.29,$0.88 per 100 g,https://www.aldi.com.au/product/000000000000402105
BAKERS LIFE Burger Buns 6 Pack 480g,2.49,$0.42 per 1 each,https://www.aldi.com.au/product/000000000000402224
WILD ORIGINS ARTISAN SOURDOUGH Rustic White Sourdough Loaf 640g,5.99,$0.94 per 100 g,https://www.aldi.com.au/product/000000000000402608
"WILD ORIGINS ARTISAN SOURDOUGH Dark Rye
Sourdough 630g",5.99,$0.95 per 100 g,https://www.aldi.com.au/product/000000000000402614
WILD ORIGINS ARTISAN SOURDOUGH Soy & Linseed Sourdough 630g,5.99,$0.95 per 100 g,https://www.aldi.com.au/product/000000000000402615
BAKERS LIFE The Best White Toast Bread 700g,3.79,$0.54 per 100 g,https://www.aldi.com.au/product/000000000000402951
BAKERS LIFE Lebanese Bread White 5 Pack 500g,2.39,$0.48 per 100 g,https://www.aldi.com.au/product/000000000000403317
BAKERS LIFE Lebanese Bread Wholemeal 5 Pack 500g,2.39,$0.48 per 100 g,https://www.aldi.com.au/product/000000000000403328
BAKERS LIFE Lower Carb White Bread 700g,3.69,$0.53 per 100 g,https://www.aldi.com.au/product/000000000000403455
BAKERS LIFE Bagels Plain 4 Pack 360g,2.99,$0.83 per 100 g,https://www.aldi.com.au/product/000000000000403589
THE CAKE STALL Date & Walnut Loaf 450g,3.69,$0.82 per 100 g,https://www.aldi.com.au/product/000000000000403797
BAKERS LIFE Lower Carb Wraps 5 Pack 210g,3.69,$1.76 per 100 g,https://www.aldi.com.au/product/000000000000403924
BAKERS LIFE Spiced Fruit Buns 6 Pack 450g,3.79,$0.63 per 1 each,https://www.aldi.com.au/product/000000000000403927
BAKERS LIFE Large White Wraps 8 Pack 560g,3.69,$0.66 per 100 g,https://www.aldi.com.au/product/000000000000473384
BON APPETIT Pancakes 10 Pack 350g,5.49,$1.57 per 100 g,https://www.aldi.com.au/product/000000000000477040
BON APPETIT Brioche Sliders 12 Pack 480g,6.99,$0.58 per 1 each,https://www.aldi.com.au/product/000000000000477088
THE CAKE STALL Blueberry Muffins 4 Pack 420g,3.99,$0.95 per 100 g,https://www.aldi.com.au/product/000000000000478642
THE CAKE STALL Chocolate Chip Muffins 4 Pack 420g,3.99,$0.95 per 100 g,https://www.aldi.com.au/product/000000000000478855
BAKERS LIFE Bakehouse Dark Rye Bread 700g,3.69,$0.53 per 100 g,https://www.aldi.com.au/product/000000000000480779
BAKERS LIFE Large Wholegrain Wraps 8 Pack 560g,3.69,$0.66 per 100 g,https://www.aldi.com.au/product/000000000000492606
BAKERS LIFE Soy & Linseed Sourdough 500g,3.69,$0.74 per 100 g,https://www.aldi.com.au/product/000000000000499033
BAKERS LIFE Turkish Pide 400g,2.39,$0.60 per 100 g,https://www.aldi.com.au/product/000000000000521399
BAKERS LIFE Turkish Rolls 4 Pack 400g,2.39,$0.60 per 100 g,https://www.aldi.com.au/product/000000000000522149
THE CAKE STALL Mini Vanilla Cupcakes with Buttercream 6 Pack 150g,5.69,$3.79 per 100 g,https://www.aldi.com.au/product/000000000000528388
DIEGO'S Street Tacos 10 Pack 300g,3.29,$1.10 per 100 g,https://www.aldi.com.au/product/000000000000534035
BAKERS LIFE Premium Burger Buns 4 Pack 360g,3.29,$0.82 per 1 each,https://www.aldi.com.au/product/000000000000537934
FOOD ENVY Protein Pancakes 160g,3.99,$2.49 per 100 g,https://www.aldi.com.au/product/000000000000543414
BAKERS LIFE Belgian Style Mini Waffles 4 Pack 200g,4.59,$2.30 per 100 g,https://www.aldi.com.au/product/000000000000544148
BAKERS LIFE High Protein Buns 2 Pack 120g,2.99,$1.50 per 1 each,https://www.aldi.com.au/product/000000000000553037
BAKERS LIFE Milk Buns 4 Pack 300g,3.29,$0.82 per 1 each,https://www.aldi.com.au/product/000000000000554673
BAKERS LIFE All Butter Croissants 3 Pack 189g,2.49,$0.83 per 1 each,https://www.aldi.com.au/product/000000000000557473
BAKERS LIFE Garlic Naan 2 Pack 250g,2.69,$1.08 per 100 g,https://www.aldi.com.au/product/000000000000564724
BILLIE'S BAKEHOUSE French Stick 1 Pack 340g,1.89,$0.56 per 100 g,https://www.aldi.com.au/product/000000000000564740
BAKERS LIFE Thin & Crispy Pizza Base 2 Pack 200g,2.59,$1.30 per 100 g,https://www.aldi.com.au/product/000000000000567804
BAKERS LIFE Light Rye Vienna Sourdough 550g,3.69,$0.67 per 100 g,https://www.aldi.com.au/product/000000000000574757
BILLIE'S BAKEHOUSE Wholemeal Rolls 450g,2.69,$0.45 per 1 each,https://www.aldi.com.au/product/000000000000583566
BAKERS LIFE Gluten Free  Wholemeal Loaf 450g,4.99,$1.11 per 100 g,https://www.aldi.com.au/product/000000000000583888
BAKERS LIFE Bakehouse Gluten Free White Bread 440g,4.99,$1.13 per 100 g,https://www.aldi.com.au/product/000000000000583909
BAKERS LIFE Bakehouse Gluten Free Seeded Bread 450g,4.99,$1.11 per 100 g,https://www.aldi.com.au/product/000000000000583926
POTTS BAKERY EST. 1986 MELB Mini Choc Chip Muffins 8 Pack,3.99,$1.25 per 100 g,https://www.aldi.com.au/product/000000000000593814
POTTS BAKERY EST. 1986 MELB Mini Blueberry Muffins 8 Pack,3.99,$1.25 per 100 g,https://www.aldi.com.au/product/000000000000593816
BILLIE'S BAKEHOUSE Triple Choc Cookies 5 Pack 320g,3.49,$0.70 per 1 each,https://www.aldi.com.au/product/000000000000593891
BILLIE'S BAKEHOUSE White Loaf 800g,2.99,$0.37 per 100 g,https://www.aldi.com.au/product/000000000000608438
BFREE Gluten Free Sweet Potato Wraps 5 Pack 210g,7.29,$3.47 per 100 g,https://www.aldi.com.au/product/000000000000609197
BILLIE'S BAKEHOUSE Wholemeal Loaf 800g,2.99,$0.37 per 100 g,https://www.aldi.com.au/product/000000000000617909
French Style Cinammon Rolls 4 Pack 280g,4.99,$1.78 per 100 g,https://www.aldi.com.au/product/000000000000620444
BAKERS LIFE Mini Sesame Milk Rolls 9 Pack 360g,3.49,$0.97 per 100 g,https://www.aldi.com.au/product/000000000000621638
BAKERS LIFE Roasted Garlic Wraps 8 Pack 560g,3.69,$0.66 per 100 g,https://www.aldi.com.au/product/000000000000622172
THE CAKE STALL Lamington Fingers 18 Pack 350g,3.49,$1.00 per 100 g,https://www.aldi.com.au/product/000000000000653844
BON APPETIT Chocolate Chip Brioche Sliced Loaf 500g,4.49,$0.90 per 100 g,https://www.aldi.com.au/product/000000000308444001
BON APPETIT Original Brioche Sliced Loaf 500g,4.49,$0.90 per 100 g,https://www.aldi.com.au/product/000000000308444002
THE CAKE STALL Chocolate Mud Cake 600g,6.49,$1.08 per 100 g,https://www.aldi.com.au/product/000000000399481001
THE CAKE STALL Caramel Mud Cake 600g,6.49,$1.08 per 100 g,https://www.aldi.com.au/product/000000000399481002
THE CAKE STALL Apple Rounds 6 Pack 280g,4.29,$1.53 per 100 g,https://www.aldi.com.au/product/000000000399695001
THE CAKE STALL Almond Rounds 6 Pack 280g,4.29,$1.53 per 100 g,https://www.aldi.com.au/product/000000000399695002
THE CAKE STALL Orange & Poppyseed Baby Cake 300g,3.29,$1.10 per 100 g,https://www.aldi.com.au/product/000000000400612001
THE CAKE STALL Lemon Baby Cake 300g,3.29,$1.10 per 100 g,https://www.aldi.com.au/product/000000000400612002
THE CAKE STALL Chocolate Baby Cake 300g,3.29,$1.10 per 100 g,https://www.aldi.com.au/product/000000000400612003
THE CAKE STALL Banana Muffin Bars 10 Pack 420g,5.99,$1.43 per 100 g,https://www.aldi.com.au/product/000000000403798001
THE CAKE STALL Choc Chip Muffin Bars 10 Pack 420g,5.99,$1.43 per 100 g,https://www.aldi.com.au/product/000000000403798002
OCEAN ROYALE Crumbed Calamari Rings 400g,4.69,$11.73 per 1 kg,https://www.aldi.com.au/product/000000000000278981
OCEAN ROYALE Salt & Pepper Squid 360g,5.29,$14.69 per 1 kg,https://www.aldi.com.au/product/000000000000278985
OCEAN ROYALE Basa Fillets 1kg,6.99,$6.99 per 1 kg,https://www.aldi.com.au/product/000000000000279936
OCEAN ROYALE Barramundi Fillets 1kg,20.99,$20.99 per 1 kg,https://www.aldi.com.au/product/000000000000279961
OCEAN ROYALE Atlantic Salmon Portions 1kg,27.99,$27.99 per 1 kg,https://www.aldi.com.au/product/000000000000286737
MARKET FARE Stir Fry Vegetables 850g,3.99,$4.69 per 1 kg,https://www.aldi.com.au/product/000000000000332392
OCEAN ROYALE Cooked Peeled Prawn Cutlets 500g,12.99,$25.98 per 1 kg,https://www.aldi.com.au/product/000000000000332441
OCEAN ROYALE Raw Prawn Cutlets 500g,15.99,$31.98 per 1 kg,https://www.aldi.com.au/product/000000000000332930
"MARKET FARE Peas, Carrots & Super Sweet Corn 1kg",3.59,$3.59 per 1 kg,https://www.aldi.com.au/product/000000000000364734
INTERNATIONAL CUISINE Beef Lasagne 400g,2.99,$0.75 per 100 g,https://www.aldi.com.au/product/000000000000364754
KAPITI Vanilla Bean Ice Cream 1L,7.99,$0.80 per 100 ml,https://www.aldi.com.au/product/000000000000364768
KAPITI White Chocolate & Raspberry Ice Cream 1L,7.99,$0.80 per 100 ml,https://www.aldi.com.au/product/000000000000364913
INDULGE Vanilla Bean Gourmet Ice Cream 1L,5.99,$0.60 per 100 ml,https://www.aldi.com.au/product/000000000000364916
OCEAN ROYALE Marinara Mix 800g,12.49,$15.61 per 1 kg,https://www.aldi.com.au/product/000000000000364955
MILFINA Mix Bix 8 Pack 631ml,4.99,$0.79 per 100 ml,https://www.aldi.com.au/product/000000000000364965
URBAN EATS Prawn Gyoza 750g,11.99,$1.60 per 100 g,https://www.aldi.com.au/product/000000000000365072
MARKET FARE Corn Kernels 1kg,4.19,$4.19 per 1 kg,https://www.aldi.com.au/product/000000000000365103
ELMSBURY Party Pies 24 Pack 1.12kg,7.99,$0.71 per 100 g,https://www.aldi.com.au/product/000000000000365172
MILFINA Spider Stix Variety 10 Pack 750ml,4.99,$0.67 per 100 ml,https://www.aldi.com.au/product/000000000000365198
ELMSBURY Party Pack 30 Pack 1.25kg,11.99,$0.96 per 100 g,https://www.aldi.com.au/product/000000000000365199
ELMSBURY Party Sausage Rolls 24 Pack 900g,7.99,$0.89 per 100 g,https://www.aldi.com.au/product/000000000000365211
SEASONS PRIDE Onion Rings 500g,4.89,$9.78 per 1 kg,https://www.aldi.com.au/product/000000000000365219
ELMSBURY Puff Pastry 1kg,3.79,$0.38 per 100 g,https://www.aldi.com.au/product/000000000000365273
MARKET FARE Winter Vegetables 1kg,3.69,$3.69 per 1 kg,https://www.aldi.com.au/product/000000000000365313
MARKET FARE Green Beans 1kg,2.79,$2.79 per 1 kg,https://www.aldi.com.au/product/000000000000365314
SEASONS PRIDE Beer Batter Steak Cut Chips 750g,3.99,$5.32 per 1 kg,https://www.aldi.com.au/product/000000000000365317
SEASONS PRIDE Super Crunch Chips 1kg,3.99,$3.99 per 1 kg,https://www.aldi.com.au/product/000000000000365335
STREETS Blue Ribbon Classic Vanilla 2L,6.49,$0.32 per 100 ml,https://www.aldi.com.au/product/000000000000365408
OCEAN ROYALE Fish Fingers 40 Pack 1kg,8.49,$8.49 per 1 kg,https://www.aldi.com.au/product/000000000000365412
SILVER SCOOP Silver Scoop Creamy Vanilla 2L,5.49,$0.27 per 100 ml,https://www.aldi.com.au/product/000000000000365499
MARKET FARE Mixed Vegetables 1kg,2.79,$2.79 per 1 kg,https://www.aldi.com.au/product/000000000000365539
MARKET FARE Garden Peas 1kg,2.49,$2.49 per 1 kg,https://www.aldi.com.au/product/000000000000365543
MARKET FARE Potato Bake 800g,6.59,$8.24 per 1 kg,https://www.aldi.com.au/product/000000000000365564
ELMSBURY Spinach & Ricotta Triangles 12 Pack 360g,3.29,$0.91 per 100 g,https://www.aldi.com.au/product/000000000000365586
ELMSBURY Chunky Beef Pies 4 Pack 700g,5.99,$0.86 per 100 g,https://www.aldi.com.au/product/000000000000365634
YIPPEE Choc Coats 10 Pack 865ml,3.99,$0.46 per 100 ml,https://www.aldi.com.au/product/000000000000365716
MARKET FARE Spinach 250g,1.09,$4.36 per 1 kg,https://www.aldi.com.au/product/000000000000365755
OCEAN ROYALE Crumbed Prawn Cutlets 360g,5.99,$16.64 per 1 kg,https://www.aldi.com.au/product/000000000000365756
INTERNATIONAL CUISINE Beef Lasagne 2kg,11.49,$0.57 per 100 g,https://www.aldi.com.au/product/000000000000365787
MARKET FARE Broccoli 500g,2.79,$5.58 per 1 kg,https://www.aldi.com.au/product/000000000000365822
INTERNATIONAL CUISINE Supreme Family Pizza 500g,4.49,$0.90 per 100 g,https://www.aldi.com.au/product/000000000000366368
INTERNATIONAL CUISINE Hawaiian Family Pizza 500g,4.49,$0.90 per 100 g,https://www.aldi.com.au/product/000000000000366369
INTERNATIONAL CUISINE Meat Lovers Family Pizza 500g,4.49,$0.90 per 100 g,https://www.aldi.com.au/product/000000000000366370
MONARC Utopia Vanilla 4 Pack 428ml,5.99,$1.40 per 100 ml,https://www.aldi.com.au/product/000000000000366469
MONARC Utopia Almond 4 Pack 428ml,5.99,$1.40 per 100 ml,https://www.aldi.com.au/product/000000000000366470
MILFINA Mini Frozen Yogurt Sticks 14 Pack 504g,4.99,$0.99 per 100 g,https://www.aldi.com.au/product/000000000000366576
KAPITI Nelson Boysenberry Ice Cream 6 Pack 360ml,7.99,$2.22 per 100 ml,https://www.aldi.com.au/product/000000000000366675
ELMSBURY Meat Pies 6 Pack 900g,5.49,$0.61 per 100 g,https://www.aldi.com.au/product/000000000000366728
ELMSBURY Angus Beef Potato Pies 2 Pack 440g,4.99,$1.13 per 100 g,https://www.aldi.com.au/product/000000000000366902
SEASONS PRIDE Potato Jewels 1kg,4.99,$4.99 per 1 kg,https://www.aldi.com.au/product/000000000000367023
MARKET FARE Baby Peas 1kg,4.39,$4.39 per 1 kg,https://www.aldi.com.au/product/000000000000367107
OCEAN ROYALE Salmon Wellington 2 Pack 280g,7.99,$28.54 per 1 kg,https://www.aldi.com.au/product/000000000000367134
MILFINA Vanilla Reduced Fat Ice Cream 4L,6.99,$0.17 per 100 ml,https://www.aldi.com.au/product/000000000000367176
CAFE SERIES Sea Salt & Rosemary Chips 600g,3.99,$6.65 per 1 kg,https://www.aldi.com.au/product/000000000000367295
URBAN EATS Vegetable Gyoza 750g,8.99,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000367373
INDULGE Cookies & Cream Gourmet Ice Cream 1L,5.99,$0.60 per 100 ml,https://www.aldi.com.au/product/000000000000367419
MONARC CROWNS Mint Choc Cones 4 Pack 475ml,3.39,$0.71 per 100 ml,https://www.aldi.com.au/product/000000000000367504
OCEAN ROYALE Southern Blue Whiting Bites 400g,7.49,$18.73 per 1 kg,https://www.aldi.com.au/product/000000000000367543
MONARC CROWNS Classic Vanilla Cones 4 Pack 475ml,3.39,$0.71 per 100 ml,https://www.aldi.com.au/product/000000000000367572
MONARC CROWNS Chocolate Cones 4 Pack 475ml,3.39,$0.71 per 100 ml,https://www.aldi.com.au/product/000000000000367574
MONARC CROWNS Boysenberry Cones 4 Pack 475ml,3.39,$0.71 per 100 ml,https://www.aldi.com.au/product/000000000000367576
URBAN EATS Roti Bread 8 Pack 640g,3.99,$0.62 per 100 g,https://www.aldi.com.au/product/000000000000367639
ELMSBURY Sausage Roll 1pk 175g,2.19,$1.25 per 100 g,https://www.aldi.com.au/product/000000000000367816
INTERNATIONAL CUISINE Pepperoni Pizza 310g,5.99,$1.93 per 100 g,https://www.aldi.com.au/product/000000000000367993
STREETS Blue Ribbon Chocolate Toffee 2L,6.49,$0.32 per 100 ml,https://www.aldi.com.au/product/000000000000368184
Margherita Pizza 365g,6.49,$1.78 per 100 g,https://www.aldi.com.au/product/000000000000368325
"CAFE SERIES Garlic, Basil & Parmesan Chips 600g",3.99,$6.65 per 1 kg,https://www.aldi.com.au/product/000000000000368362
SEASONS PRIDE Crispy Skin On Fries 750g,3.99,$5.32 per 1 kg,https://www.aldi.com.au/product/000000000000368395
TASTE NATION Marinated Pork Ribs 700g,13.99,$19.99 per 1 kg,https://www.aldi.com.au/product/000000000000368473
TASTE NATION Beef Patties 6 Pack 750g,8.69,$11.59 per 1 kg,https://www.aldi.com.au/product/000000000000368527
URBAN EATS Greek Spinach & Cheese Spanakopita 750g,8.89,$1.19 per 100 g,https://www.aldi.com.au/product/000000000000368932
MILFINA Summer Delight Caramel 6 Pack 540ml,5.99,$1.11 per 100 ml,https://www.aldi.com.au/product/000000000000369040
BERTIE BEETLE Mini Choc Sticks 6 Pack 360ml,4.99,$1.39 per 100 ml,https://www.aldi.com.au/product/000000000000369123
URBAN EATS Punjabi Samosa 6 Pack 500g,7.29,$1.46 per 100 g,https://www.aldi.com.au/product/000000000000369358
URBAN EATS Bao Buns 8 Pack 256g,2.99,$1.17 per 100 g,https://www.aldi.com.au/product/000000000000369533
URBAN EATS Cocktail Spring Rolls 60 Pack 1kg,5.99,$0.60 per 100 g,https://www.aldi.com.au/product/000000000000369762
MARKET FARE Chopped Onions 500g,2.79,$5.58 per 1 kg,https://www.aldi.com.au/product/000000000000370187
MARKET FARE Broccoli Bake 800g,6.59,$8.24 per 1 kg,https://www.aldi.com.au/product/000000000000370197
MONARC Silver Scoop Choc Chip Mint 2L,5.49,$0.27 per 100 ml,https://www.aldi.com.au/product/000000000000370272
KAPITI Passionfruit & Kamahi Honey Yoghurt Ice Cream 6 Pack 360ml,7.99,$2.22 per 100 ml,https://www.aldi.com.au/product/000000000000370483
OCEAN ROYALE Southern Blue Whiting Skin On Fillets 1kg,9.99,$9.99 per 1 kg,https://www.aldi.com.au/product/000000000000370504
INTERNATIONAL CUISINE Angus Beef Pizza 320g,5.99,$1.87 per 100 g,https://www.aldi.com.au/product/000000000000370536
FARMWOOD Chicken Breast Schnitzel Original Crumb 4 Pack 400g,4.99,$12.48 per 1 kg,https://www.aldi.com.au/product/000000000000370670
FARMWOOD Chicken Breast Kyiv 2 Pack 350g,6.99,$19.97 per 1 kg,https://www.aldi.com.au/product/000000000000370702
MONARC Silver Scoop Boysenberry 2L,5.49,$0.27 per 100 ml,https://www.aldi.com.au/product/000000000000370719
INTERNATIONAL CUISINE Satay Chicken 375g,3.69,$0.98 per 100 g,https://www.aldi.com.au/product/000000000000370726
FARMWOOD Chicken Breast T-Rex Bites 1kg,8.49,$8.49 per 1 kg,https://www.aldi.com.au/product/000000000000370751
FARMWOOD Chicken Nuggets 400g,2.59,$6.48 per 1 kg,https://www.aldi.com.au/product/000000000000371033
FARMWOOD Chicken Nuggets 1kg,6.49,$6.49 per 1 kg,https://www.aldi.com.au/product/000000000000371038
FARMWOOD Chicken Breast Chips 1kg,9.49,$9.49 per 1 kg,https://www.aldi.com.au/product/000000000000371039
SEASONS PRIDE Potato Gratin 400g,4.49,$11.23 per 1 kg,https://www.aldi.com.au/product/000000000000371064
SEASONS PRIDE Potato Gratin Spinach & Ricotta 400g,4.49,$11.23 per 1 kg,https://www.aldi.com.au/product/000000000000371066
OCEAN ROYALE Hoki Fillets Skinless 1kg,15.99,$15.99 per 1 kg,https://www.aldi.com.au/product/000000000000371400
URBAN EATS Prawn Hargow 700g,11.99,$1.71 per 100 g,https://www.aldi.com.au/product/000000000000371599
SEASONS PRIDE Steak Cut Chips 750g,2.99,$3.99 per 1 kg,https://www.aldi.com.au/product/000000000000455641
FARMWOOD Chicken Breast Tenders Southern Style 1kg,9.99,$9.99 per 1 kg,https://www.aldi.com.au/product/000000000000473763
OCEAN ROYALE Raw Peeled Tail Off Prawns 500g,12.49,$24.98 per 1 kg,https://www.aldi.com.au/product/000000000000473967
ORCHARD & VINE Mixed Berries 500g,5.19,$10.38 per 1 kg,https://www.aldi.com.au/product/000000000000480875
ORCHARD & VINE Mango Pieces 1kg,8.29,$8.29 per 1 kg,https://www.aldi.com.au/product/000000000000480877
INTERNATIONAL CUISINE Butter Chicken 375g,3.69,$0.98 per 100 g,https://www.aldi.com.au/product/000000000000481372
ORCHARD & VINE Blueberries 500g,5.19,$10.38 per 1 kg,https://www.aldi.com.au/product/000000000000481416
ORCHARD & VINE Raspberries 500g,6.59,$13.18 per 1 kg,https://www.aldi.com.au/product/000000000000481435
OCEAN ROYALE Crispy Tempura Battered Fish Fillets 425g,4.49,$10.56 per 1 kg,https://www.aldi.com.au/product/000000000000486303
CAFE SERIES Sea Salt & Pepper Tempura Barramundi 250g,6.49,$25.96 per 1 kg,https://www.aldi.com.au/product/000000000000493202
URBAN EATS Pork Dumplings 750g,8.99,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000493830
INTERNATIONAL CUISINE Hawaiian Style Pizza Slices 600g,5.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000000495487
INTERNATIONAL CUISINE Meat Lovers Pizza Slices 600g,5.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000000495502
FARMWOOD Chicken Breast Tenders 400g,3.99,$9.98 per 1 kg,https://www.aldi.com.au/product/000000000000509317
FARMWOOD Chicken Breast Tenders Original Crumb 1kg,8.49,$8.49 per 1 kg,https://www.aldi.com.au/product/000000000000510253
FARMWOOD Chicken Breast Tempura Nuggets 1kg,10.49,$10.49 per 1 kg,https://www.aldi.com.au/product/000000000000510554
CAFE SERIES Lemon Pepper Crumbed Hoki 250g,6.49,$25.96 per 1 kg,https://www.aldi.com.au/product/000000000000510599
FARMWOOD Chicken Breast Tenders Sweet Chilli 1kg,8.49,$8.49 per 1 kg,https://www.aldi.com.au/product/000000000000510914
CAFE SERIES Crumbed Southern Blue Whiting Fillets  270g,6.49,$24.04 per 1 kg,https://www.aldi.com.au/product/000000000000511315
INTERNATIONAL CUISINE Stone Baked Cheese Pizza 900g,7.99,$0.89 per 100 g,https://www.aldi.com.au/product/000000000000524318
MARKET FARE Brussels Sprouts 500g,2.49,$4.98 per 1 kg,https://www.aldi.com.au/product/000000000000536836
MILFINA Plat-A-Pops Rainbow 8 Pack 560ml,4.99,$0.89 per 100 ml,https://www.aldi.com.au/product/000000000000543202
MILFINA Plat-A-Pops Bubblegum 8 Pack 560ml,4.99,$0.89 per 100 ml,https://www.aldi.com.au/product/000000000000543215
URBAN EATS Honey Soy Chicken Dumplings 600g,6.99,$1.17 per 100 g,https://www.aldi.com.au/product/000000000000543469
MONARC Utopia Honeycomb 4 Pack 428ml,5.99,$1.40 per 100 ml,https://www.aldi.com.au/product/000000000000544532
OCEAN ROYALE Southern Blue Whiting Fillets Classic Crumb 1kg,13.99,$13.99 per 1 kg,https://www.aldi.com.au/product/000000000000549209
SWEET HAVEN Portuguese Tarts 4 Pack 280g,4.99,$1.78 per 100 g,https://www.aldi.com.au/product/000000000000557028
FARMWOOD Buffalo Style Glazed Chicken Wing Nibbles 1kg,9.99,$9.99 per 1 kg,https://www.aldi.com.au/product/000000000000579495
KAPITI Marlborough Salted Caramel Ice Cream 1L,7.99,$0.80 per 100 ml,https://www.aldi.com.au/product/000000000000581983
FARMWOOD Louisiana Style Chicken Breast Burgers 600g,9.99,$16.65 per 1 kg,https://www.aldi.com.au/product/000000000000585511
KAPITI Vanilla Fudge Brownie Ice Cream 4 Pack 420ml,7.99,$1.90 per 100 ml,https://www.aldi.com.au/product/000000000000588967
ORCHARD & VINE Strawberries 500g,5.99,$11.98 per 1 kg,https://www.aldi.com.au/product/000000000000597275
MARKET FARE Corn Cobs 1kg,4.59,$4.59 per 1 kg,https://www.aldi.com.au/product/000000000000600434
MONARC Silver Scoop Neapolitan 2L,5.49,$0.27 per 100 ml,https://www.aldi.com.au/product/000000000000614182
TASTE NATION Meatballs in Italian Style Herb Sauce 500g,8.99,$17.98 per 1 kg,https://www.aldi.com.au/product/000000000000616268
MARKET FARE Peas & Corn 1kg,4.79,$4.79 per 1 kg,https://www.aldi.com.au/product/000000000000617425
ORCHARD & VINE Frozen Banana 500g,2.99,$5.98 per 1 kg,https://www.aldi.com.au/product/000000000000617436
SEASONS PRIDE French Fries 1kg,3.49,$3.49 per 1 kg,https://www.aldi.com.au/product/000000000000620442
SEASONS PRIDE Crinkle Cut Chips 1kg,3.49,$3.49 per 1 kg,https://www.aldi.com.au/product/000000000000620472
SEASONS PRIDE Frozen Straight Cut Chips 1kg,3.49,$3.49 per 1 kg,https://www.aldi.com.au/product/000000000000620501
SEASONS PRIDE Steak Cut Chips 750g,2.99,$3.99 per 1 kg,https://www.aldi.com.au/product/000000000000620522
SEASONS PRIDE Potato Wedges 750g,3.79,$5.05 per 1 kg,https://www.aldi.com.au/product/000000000000620533
SEASONS PRIDE Hash Browns 1kg,4.99,$4.99 per 1 kg,https://www.aldi.com.au/product/000000000000621236
SEASONS PRIDE Sweet Potato Chips 750g,4.59,$6.12 per 1 kg,https://www.aldi.com.au/product/000000000000621789
CADBURY Crunchie Bars 4 Pack 300ml,5.99,$2.00 per 100 ml,https://www.aldi.com.au/product/000000000000625470
LET'S PARTY Mini Black Bean Tacos 10 Pack 200g,2.99,$1.50 per 100 g,https://www.aldi.com.au/product/000000000000627000
ELMSBURY Filo Pastry 375g,4.49,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000630462
SEASONS PRIDE Beer Batter Shoestring Fries 750g,3.99,$5.32 per 1 kg,https://www.aldi.com.au/product/000000000000630471
LET'S PARTY Tempura Prawns 10 Pack 180g,3.99,$22.17 per 1 kg,https://www.aldi.com.au/product/000000000000632760
SEASONS PRIDE Mashed Potato 1kg,4.69,$4.69 per 1 kg,https://www.aldi.com.au/product/000000000000633488
MARKET FARE Cauliflower Rice 500g,2.99,$5.98 per 1 kg,https://www.aldi.com.au/product/000000000000633844
MONARC Utopia Mini Variety Pack 6 Pack 360ml,5.99,$1.66 per 100 ml,https://www.aldi.com.au/product/000000000000633867
MARKET FARE Cauliflower 500g,2.79,$5.58 per 1 kg,https://www.aldi.com.au/product/000000000000636081
